elo,status,motivo,subtipoPlan,dataMax,itauId,pay99Id,idsDesparear,bancosSys,somaPlan
10596,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-12,,,,3+1,2268.25
10597,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-08,,,,3+1,568.53
10598,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-06,,,,3+1,9507.43
10599,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-05,,,,3+1,250
10600,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-01,,,,3+1,21245.77
10601,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-08-30,,,,3+1,250
10602,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-08-29,,,,3+1,881.72
10604,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-08-21,,,,3+1,250
10605,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-08-18,,,,5+1,602.27
10606,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-08-15,,,,3+1,250
10607,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-08-15,,,,5+1,303.15
10608,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-08-14,,,,3+1,250
10609,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2023-09-13,,,,1,8820
10610,IGNORAR,nao_itau_only,,2023-08-21,,,,4+1,0
10611,IGNORAR,nao_itau_only,,2023-10-25,,,,1,0
10612,IGNORAR,nao_itau_only,,2023-10-10,,,,1,0
10613,IGNORAR,nao_itau_only,,2023-10-10,,,,1,0
10614,IGNORAR,nao_itau_only,,2023-10-10,,,,1,0
10615,IGNORAR,nao_itau_only,,2023-09-13,,,,2+4,0
10616,IGNORAR,nao_itau_only,,2023-09-12,,,,4+1,0
10617,IGNORAR,nao_itau_only,,2023-09-11,,,,4+1,0
10618,IGNORAR,nao_itau_only,,2023-09-25,,,,,0
10619,IGNORAR,nao_itau_only,,2023-09-25,,,,,0
10620,IGNORAR,nao_itau_only,,2023-09-25,,,,,0
10621,IGNORAR,nao_itau_only,,2023-09-25,,,,,0
10622,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-21,,,,3+1,8797.05
10623,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-20,,,,3+1,514.21
10624,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-19,,,,3+1,659.53
10626,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-15,,,,3+1,620.29
10627,IGNORAR,nao_itau_only,,2023-09-05,,,,4+1,0
10628,IGNORAR,nao_itau_only,,2023-08-14,,,,4+1,0
10629,IGNORAR,nao_itau_only,,2023-07-10,,,,,0
10630,IGNORAR,nao_itau_only,,2023-07-10,,,,,0
10631,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-29,,,,3+1,1605.63
10632,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-28,,,,3+1,390.4
10633,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-08-30,,,,5+1,300
10634,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-09-18,,,,5+1,145
10635,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-09-22,,,,5+1,567.78
10636,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-09-28,,,,5+1,50.52
10637,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-09-29,,,,5+1,-159.72
10639,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-03,,,,5+1,-1838.73
10645,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-25,,,,3+1,5469.51
10648,IGNORAR,nao_itau_only,,2023-10-10,,,,,0
10649,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-11,,,,5+1,-879.7
10650,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-10,,,,5+1,200
10651,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-10,,,,5+1,-63.88
10652,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-09,,,,5+1,16.85
10653,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-09,,,,5+1,5000
10654,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-09,,,,5+1,1400
10655,IGNORAR,nao_itau_only,,2023-10-05,,,,4+1,0
10656,IGNORAR,nao_itau_only,,2023-10-11,,,,4+1,0
10657,IGNORAR,nao_itau_only,,2023-10-05,,,,4+1,0
10660,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-10-11,,,,3+1,231.13
10662,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-10-13,,,,3+1,250
10663,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-10-13,,,,3+1,1164.33
10664,IGNORAR,nao_itau_only,,2023-10-17,,,,,0
10665,IGNORAR,nao_itau_only,,2023-10-17,,,,,0
10666,IGNORAR,nao_itau_only,,2023-10-19,,,,4+1,0
10667,IGNORAR,nao_itau_only,,2023-10-16,,,,4,0
10668,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-10-20,,,,3+1,2687.65
10669,IGNORAR,nao_itau_only,,2023-10-20,,,,4+1,0
10670,IGNORAR,nao_itau_only,,2023-10-13,,,,4+1,0
10671,IGNORAR,nao_itau_only,,2024-02-10,,,,1,0
10672,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-09-26,,,,5+1,1347.05
10673,IGNORAR,nao_itau_only,,2023-11-10,,,,,0
10674,IGNORAR,nao_itau_only,,2023-11-10,,,,,0
10675,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-27,,,,3+1,763.83
10676,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-09-26,,,,3+1,250
10677,IGNORAR,nao_itau_only,,2023-10-25,,,,,0
10678,IGNORAR,nao_itau_only,,2023-10-25,,,,,0
10679,IGNORAR,nao_itau_only,,2023-10-25,,,,,0
10680,IGNORAR,nao_itau_only,,2023-10-25,,,,,0
10681,IGNORAR,nao_itau_only,,2023-10-25,,,,19,0
10682,IGNORAR,nao_itau_only,,2023-09-25,,,,19,0
10683,IGNORAR,nao_itau_only,,2023-11-25,,,,1,0
10684,IGNORAR,nao_itau_only,,2023-11-10,,,,1,0
10685,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-18,,,,5+1,682.54
10686,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-26,,,,5+1,200
10687,IGNORAR,nao_itau_only,,2023-10-26,,,,4,0
10688,IGNORAR,nao_itau_only,,2023-10-26,,,,4,0
10689,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-01,,,,3+1,350
10690,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-06,,,,3+1,69448.44
10691,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-10-30,,,,3+1,960.37
10692,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2023-11-03,,,,1,0
10693,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-10-16,,,,5+1,145
10694,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2023-08-25,,,,3+1,687.92
10695,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-11-06,,,,5+1,1400
10696,IGNORAR,nao_itau_only,,2023-11-06,,,,4+1,0
10697,IGNORAR,nao_itau_only,,2023-11-06,,,,4+1,0
10698,IGNORAR,nao_itau_only,,2023-10-27,,,,,0
10700,IGNORAR,nao_itau_only,,2023-11-09,,,,4,0
10701,IGNORAR,nao_itau_only,,2023-11-09,,,,3+4,271.35
10703,IGNORAR,nao_itau_only,,2023-11-09,,,,,0
10704,IGNORAR,nao_itau_only,,2023-11-10,,,,4+1,0
10705,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-10,,,,3+1,0.2
10706,IGNORAR,nao_itau_only,,2023-11-10,,,,4+1,0
10707,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-07,,,,3+1,353.42
10708,IGNORAR,nao_itau_only,,2023-11-09,,,,,0
10711,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-21,,,,3+1,2759.35
10712,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-20,,,,3+1,100.1
10713,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-20,,,,3+1,200.31
10715,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-17,,,,3+1,3939.26
10716,IGNORAR,nao_itau_only,,2023-11-16,,,,,0
10717,IGNORAR,nao_itau_only,,2023-12-01,,,,,0
10718,IGNORAR,nao_itau_only,,2023-11-29,,,,,0
10721,IGNORAR,nao_itau_only,,2023-11-27,,,,,0
10722,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2023-11-23,,,,1,0
10723,IGNORAR,nao_itau_only,,2023-11-23,,,,,0
10724,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-12-01,,,,3+1,462
10725,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-30,,,,3+1,11289.17
10726,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-27,,,,3+1,5000
10727,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-27,,,,3+1,17467.82
10728,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-24,,,,3+1,5893.55
10729,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-24,,,,3+1,3456.57
10730,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-23,,,,3+1,581.76
10731,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-11-21,,,,3+1,13250
10732,IGNORAR,nao_itau_only,,2024-03-10,,,,1,2119.24
10734,IGNORAR,nao_itau_only,,2024-01-25,,,,1,-328.73
10735,IGNORAR,nao_itau_only,,2023-12-25,,,,,0
10736,IGNORAR,nao_itau_only,,2023-12-25,,,,,0
10739,IGNORAR,nao_itau_only,,2023-12-19,,,,,0
10740,IGNORAR,nao_itau_only,,2023-12-27,,,,,0
10747,IGNORAR,nao_itau_only,,2023-12-20,,,,,0
10748,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2023-12-20,,,,1,0
10749,IGNORAR,nao_itau_only,,2023-12-19,,,,4+1,0
10752,IGNORAR,nao_itau_only,,2023-12-18,,,,,0
10754,IGNORAR,nao_itau_only,,2023-12-14,,,,,0
10755,IGNORAR,nao_itau_only,,2023-12-13,,,,,0
10756,IGNORAR,nao_itau_only,,2023-12-11,,,,4+1,0
10757,IGNORAR,nao_itau_only,,2023-12-11,,,,,0
10758,IGNORAR,nao_itau_only,,2023-11-20,,,,4+1,0
10759,IGNORAR,nao_itau_only,,2023-11-16,,,,4+1,0
10762,IGNORAR,nao_itau_only,,2023-12-28,,,,,0
10763,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2023-12-28,,,,1,0
10764,IGNORAR,nao_itau_only,,2024-01-02,,,,,0
10765,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-01-08,,,,1,0
10767,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-11,,,,5+1,478.78
10768,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-01-11,,,,3+1,1503.67
10772,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-01-10,,,,3+1,812.94
10773,IGNORAR,nao_itau_only,,2024-01-09,,,,,0
10774,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-01-08,,,,3+1,33479.06
10775,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-08,,,,5+1,1400
10778,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-12-22,,,,3+1,350
10779,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-12-29,,,,3+1,400
10780,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-11-20,,,,5+1,145
10781,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-11-08,,,,5+1,371.18
10782,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-11-30,,,,5+1,1036.86
10783,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-12-08,,,,5+1,126.89
10784,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-12-11,,,,5+1,1740.68
10785,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-12-18,,,,5+1,887.53
10788,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-12-19,,,,5+1,2621.47
10789,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2023-12-27,,,,5+1,470.24
10790,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-02,,,,5+1,-15
10791,IGNORAR,nao_itau_only,,2024-01-03,,,,,0
10792,IGNORAR,nao_itau_only,,2023-12-25,,,,,0
10793,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-15,,,,5+1,41.85
10794,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-15,,,,5+1,110600
10795,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-15,,,,5+1,10000
10796,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-15,,,,5+1,10000
10797,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-15,,,,5+1,10000
10798,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-15,,,,5+1,10000
10799,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-01-12,,,,5+1,10000
10801,IGNORAR,nao_itau_only,,2024-08-25,,,,1,-0.35
10802,IGNORAR,nao_itau_only,,2024-05-25,,,,1,0
10808,IGNORAR,nao_itau_only,,2024-01-23,,,,,0
10815,IGNORAR,nao_itau_only,,2024-09-25,,,,,-4490.51
10818,IGNORAR,nao_itau_only,,2023-11-21,,,,,0
10819,IGNORAR,nao_itau_only,,2024-01-25,,,,1,0
10820,IGNORAR,nao_itau_only,,2023-12-05,,,,4+1,0
10821,IGNORAR,nao_itau_only,,2023-12-04,,,,4+1,0
10822,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2023-12-04,,,,3+1,2120.81
10823,IGNORAR,nao_itau_only,,2023-12-01,,,,4+1,0
10824,IGNORAR,nao_itau_only,,2023-12-12,,,,4+1,0
10841,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-02-14,,,,3+1,1286.41
10848,IGNORAR,nao_itau_only,,2024-02-26,,,,1,0
10849,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2024-03-05,,,,1,-756.2
10856,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-02-26,,,,3+1,176.64
10857,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-02-19,,,,3+1,9043.47
10858,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-02-02,,,,3+1,5741.4
10859,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-01-25,,,,3+1,442.65
10860,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2024-01-22,,,,3+1,3861.33
10875,IGNORAR,nao_itau_only,,2024-04-02,,,,,0
10876,IGNORAR,nao_itau_only,,2024-01-15,,,,,0
10879,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-04,,,,3+1,30858.02
10880,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-07,,,,3+1,196.38
10881,IGNORAR,nao_itau_only,,2024-03-04,,,,,0
10882,IGNORAR,nao_itau_only,,2024-01-05,,,,4,0
10883,IGNORAR,nao_itau_only,,2024-01-05,,,,4,0
10884,IGNORAR,nao_itau_only,,2024-02-05,,,,4,0
10885,IGNORAR,nao_itau_only,,2024-02-05,,,,4,0
10889,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-04-25,,,,1,0
10892,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10893,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10894,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10895,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10896,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10897,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10898,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10899,IGNORAR,nao_itau_only,,2024-05-07,,,,1,0
10900,IGNORAR,nao_itau_only,,2024-05-06,,,,1,0
10901,IGNORAR,nao_itau_only,,2024-05-06,,,,1,0
10902,IGNORAR,nao_itau_only,,2024-05-06,,,,1,0
10903,IGNORAR,nao_itau_only,,2024-05-06,,,,1,0
10904,IGNORAR,nao_itau_only,,2024-05-06,,,,1,0
10905,IGNORAR,nao_itau_only,,2024-05-03,,,,1,0
10906,IGNORAR,nao_itau_only,,2024-05-03,,,,1,0
10907,IGNORAR,nao_itau_only,,2024-05-03,,,,1,0
10908,IGNORAR,nao_itau_only,,2024-05-03,,,,1,0
10909,IGNORAR,nao_itau_only,,2024-05-03,,,,1,0
10910,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-15,,,,3+1,43903.68
10911,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-11,,,,3+1,1511.78
10912,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-09,,,,3+1,14336.02
10913,IGNORAR,nao_itau_only,,2024-04-08,,,,4+1,0
10914,IGNORAR,nao_itau_only,,2024-04-05,,,,4+1,0
10915,IGNORAR,nao_itau_only,,2024-04-05,,,,4+1,0
10916,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-04,,,,3+1,309.75
10917,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-03,,,,3+1,250
10918,IGNORAR,nao_itau_only,,2024-05-02,,,,1,0
10919,IGNORAR,nao_itau_only,,2024-05-02,,,,1,0
10921,IGNORAR,nao_itau_only,,2024-05-02,,,,1,0
10922,IGNORAR,nao_itau_only,,2024-05-02,,,,1,0
10925,IGNORAR,nao_itau_only,,2023-05-29,,,,,0
10926,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-06-12,,,,1,0
10927,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10928,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10929,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10930,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10931,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10932,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10934,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10935,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-07-01,,,,1,0
10936,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-06-28,,,,1,0
10937,IGNORAR,nao_itau_only,,2024-06-28,,,,,0
10938,IGNORAR,nao_itau_only,,2024-06-27,,,,,0
10943,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-22,,,,5+1,1762.14
10944,IGNORAR,nao_itau_only,,2024-06-04,,,,4+1,0
10948,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-06,,,,3+1,107.97
10949,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-05-06,,,,5+1,1144.64
10952,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-02,,,,3+1,143.29
10953,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-30,,,,3+1,971.47
10958,IGNORAR,nao_itau_only,,2024-06-04,,,,,0
10959,IGNORAR,nao_itau_only,,2024-04-30,,,,,0
10960,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-25,,,,5+1,600
10962,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-02,,,,3+1,500
10963,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-07,,,,3+1,2992.08
10965,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2024-05-06,,,,1,0
10966,IGNORAR,nao_itau_only,,2024-05-07,,,,2,0
10968,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-06-18,,,,5+1,1014.96
10969,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-06-17,,,,3+1,29440
10970,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-06-17,,,,5+1,786.42
10971,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-06-12,,,,3+1,476.44
10972,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-06-05,,,,3+1,19189.95
10973,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-06-04,,,,5+1,781.38
10974,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-06-03,,,,3+1,460.56
10975,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-06-03,,,,5+1,11800
10976,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-28,,,,3+1,250
10977,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-05-27,,,,5+1,599.39
10978,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-24,,,,3+1,224.91
10979,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-05-23,,,,5+1,145.21
10980,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-22,,,,3+1,18174.86
10981,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-05-22,,,,5+1,1726.64
10982,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-21,,,,3+1,2066.92
10983,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-16,,,,3+1,167.41
10984,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-15,,,,3+1,925.47
10985,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-14,,,,3+1,2124.74
10986,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-05-13,,,,5+1,1400
10987,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-10,,,,3+1,996.35
10988,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-05-10,,,,5+1,572.68
10989,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-09,,,,3+1,1035.67
10990,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-05-08,,,,3+1,1822.35
10995,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-16,,,,5+1,1100
10997,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-18,,,,3+1,779.89
10998,IGNORAR,nao_itau_only,,2024-03-19,,,,4+1,0
11003,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-04,,,,5+1,65
11004,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-04,,,,5+1,807.04
11005,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-04,,,,5+1,4000
11006,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-04-02,,,,3+1,1063.28
11007,IGNORAR,nao_itau_only,,2024-04-02,,,,4+1,0
11009,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-27,,,,3+1,4367.14
11010,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-25,,,,3+1,680.74
11011,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-03-25,,,,5+1,559.55
11012,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-25,,,,3+1,696.89
11013,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2024-03-22,,,,3+1,904.29
11015,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2024-04-08,,,,5+1,1400
